id,uu_id,bab,konten_bab,bagian,nama_bagian,pasal,context,context_number,content,halaman,kategori
363,uu_13_2003,IX,HUBUNGAN KERJA,,,63,Pasal,63,(NULL),25,
364,uu_13_2003,IX,HUBUNGAN KERJA,,,63,Ayat,1,"Dalam hal perjanjian kerja waktu tidak tertentu dibuat secara lisan, maka pengusaha wajib membuat surat pengangkatan bagi pekerja/buruh yang bersangkutan.",25,Perjanjian Kerja dan Status Karyawan
365,uu_13_2003,IX,HUBUNGAN KERJA,,,63,Ayat,2,"Surat pengangkatan sebagaimana dimaksud dalam ayat (1), sekurang-kurangnya memuat keterangan :
a. nama dan alamat pekerja/buruh;
b. tanggal mulai bekerja;
c. jenis pekerjaan; dan
d. besarnya upah.",25,Perjanjian Kerja dan Status Karyawan
366,uu_13_2003,IX,HUBUNGAN KERJA,,,64,Pasal,64,Perusahaan dapat menyerahkan sebagian pelaksanaan pekerjaan kepada perusahaan lainnya melalui perjanjian pemborongan pekerjaan atau penyediaan jasa pekerja/buruh yang dibuat secara tertulis.,25,
367,uu_13_2003,IX,HUBUNGAN KERJA,,,65,Pasal,65,(NULL),25,
368,uu_13_2003,IX,HUBUNGAN KERJA,,,65,Ayat,1,Penyerahan sebagian pelaksanaan pekerjaan kepada perusahaan lain dilaksanakan melalui perjanjian pem borongan pekerjaan yang dibuat secara tertulis.,25,
369,uu_13_2003,IX,HUBUNGAN KERJA,,,65,Ayat,2,"Pekerjaan yang dapat diserahkan kepada perusahaan lain sebagaimana dimaksud dalam ayat (1) harus memenuhi syarat-syarat sebagai berikut :
a. dilakukan secara terpisah dari kegiatan utama;
b. dilakukan dengan perintah langsung atau tidak langsung dari pemberi pekerjaan;",25,
370,uu_13_2003,IX,HUBUNGAN KERJA,,,65,Ayat,2,"c. merupakan kegiatan penunjang perusahaan secara keseluruhan; dan
d. tidak menghambat proses produksi secara langsung.",26,
371,uu_13_2003,IX,HUBUNGAN KERJA,,,65,Ayat,3,Perusahaan lain sebagaimana dimaksud dalam ayat (1) harus berbentuk badan hukum.,26,
372,uu_13_2003,IX,HUBUNGAN KERJA,,,65,Ayat,4,Perlindungan kerja dan syarat-syarat kerja bagi pekerja/buruh pada perusahaan lain sebagaimana dimaksud dalam ayat (2) sekurang-kurangnya sama dengan perlindungan kerja dan syarat-syarat kerja pada perusahaan pemberi pekerjaan atau sesuai dengan peraturan perundang-undangan yang berlaku.,26,
373,uu_13_2003,IX,HUBUNGAN KERJA,,,65,Ayat,5,Perubahan dan/atau penambahan syarat-syarat sebagaimana dimaksud dalam ayat (2) diatur lebih lanjut dengan Keputusan Menteri.,26,
374,uu_13_2003,IX,HUBUNGAN KERJA,,,65,Ayat,6,Hubungan kerja dalam pelaksanaan pekerjaan sebagaimana dimaksud dalam ayat (1) diatur dalam perjanjian kerja secara tertulis antara perusahaan lain dan pekerja/buruh yang dipekerjakannya.,26,
375,uu_13_2003,IX,HUBUNGAN KERJA,,,65,Ayat,7,Hubungan kerja sebagaimana dimaksud dalam ayat (6) dapat didasarkan atas perjanjian kerja waktu tidak tertentu atau perjanjian kerja waktu tertentu apabila memenuhi persyaratan sebagaimana dimaksud dalam Pasal 59.,26,
376,uu_13_2003,IX,HUBUNGAN KERJA,,,65,Ayat,8,"Dalam hal ketentuan sebagaimana dimaksud dalam ayat (2) dan ayat (3) tidak terpenuhi, maka demi hukum status hubungan kerja pekerja/buruh dengan perusahaan penerima pemborongan beralih menjadi hubungan kerja pekerja/buruh dengan perusahaan pemberi pekerjaan.",26,
377,uu_13_2003,IX,HUBUNGAN KERJA,,,65,Ayat,9,"Dalam hal hubungan kerja beralih ke perusahaan pemberi pekerjaan sebagaimana dimaksud dalam ayat (8), maka hubungan kerja pekerja/buruh dengan pemberi pekerjaan sesuai dengan hubungan kerja sebagaimana dimaksud dalam ayat (7).",26,
378,uu_13_2003,IX,HUBUNGAN KERJA,,,66,Pasal,66,(NULL),26,
379,uu_13_2003,IX,HUBUNGAN KERJA,,,66,Ayat,1,"Pekerja/buruh dari perusahaan penyedia jasa pekerja/buruh tidak boleh digunakan oleh pemberi kerja untuk melaksanakan kegiatan pokok atau kegiatan yang berhubungan langsung dengan proses produksi, kecuali untuk kegiatan jasa penunjang atau kegiatan yang tidak berhubungan langsung dengan proses produksi.",26,
380,uu_13_2003,IX,HUBUNGAN KERJA,,,66,Ayat,2,"Penyedia jasa pekerja/buruh untuk kegiatan jasa penunjang atau kegiatan yang tidak berhubungan lang-sung dengan proses produksi harus memenuhi syarat sebagai berikut :
a. adanya hubungan kerja antara pekerja/buruh dan perusahaan penyedia jasa pekerja/buruh;
b. perjanjian kerja yang berlaku dalam hubungan kerja sebagaimana dimaksud pada huruf a adalah perjanjian kerja untuk waktu tertentu yang memenuhi persyaratan sebagaimana dimaksud dalam Pasal 59 dan/atau perjanjian kerja waktu tidak tertentu yang dibuat secara tertulis dan ditandatangani oleh kedua belah pihak;
c. perlindungan upah dan kesejahteraan, syarat-syarat kerja, serta perselisihan yang timbul menjadi tanggung jawab perusahaan penyedia jasa pekerja/buruh; dan
d. perjanjian antara perusahaan pengguna jasa pekerja/buruh dan perusahaan lain yang bertindak sebagai perusahaan penyedia jasa pekerja/buruh dibuat secara tertulis dan wajib memuat pasal-pasal sebagaimana dimaksud dalam undang-undang ini.",27,
381,uu_13_2003,IX,HUBUNGAN KERJA,,,66,Ayat,3,Penyedia jasa pekerja/buruh merupakan bentuk usaha yang berbadan hukum dan memiliki izin dari instansi yang bertanggung jawab di bidang ketenagakerjaan.,27,
382,uu_13_2003,IX,HUBUNGAN KERJA,,,66,Ayat,4,"Dalam hal ketentuan sebagaimana dimaksud dalam ayat (1), ayat (2) huruf a, huruf b, dan huruf d serta ayat (3) tidak terpenuhi, maka demi hukum status hubungan kerja antara pekerja/buruh dan perusahaan penyedia jasa pekerja/buruh beralih menjadi hubungan kerja antara pekerja/buruh dan perusahaan pemberi pekerjaan.",27,
383,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,66,BAB,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",27,
384,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,66,Bagian,Kesatu,Perlindungan,27,
385,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,66,Paragraf,1,Penyandang Cacat,27,
386,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,67,Pasal,67,(NULL),28,
387,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,67,Ayat,1,Pengusaha yang mempekerjakan tenaga kerja penyandang cacat wajib memberikan perlindungan sesuai dengan jenis dan derajat kecacatannya.,28,
388,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,67,Ayat,2,Pemberian perlindungan sebagaimana dimaksud dalam ayat (1) dilaksanakan sesuai dengan peraturan perundang-undangan yang berlaku.,28,
389,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,67,Paragraf,2,Anak,28,
390,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,68,Pasal,68,Pengusaha dilarang mempekerjakan anak.,28,
391,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,69,Pasal,69,(NULL),28,
392,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,69,Ayat,1,"Ketentuan sebagaimana dimaksud dalam Pasal 68 dapat dikecualikan bagi anak yang berumur antara 13 (tiga belas) tahun sampai dengan 15 (lima belas) tahun untuk melakukan pekerjaan ringan sepanjang tidak mengganggu perkembangan dan kesehatan fisik, mental, dan sosial.",28,Waktu Kerja dan Waktu Istirahat
393,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,69,Ayat,2,"Pengusaha yang mempekerjakan anak pada pekerjaan ringan sebagai-mana dimaksud dalam ayat (1) ha-rus memenuhi persyaratan :
a. izin tertulis dari orang tua atau wali;
b. perjanjian kerja antara pengusaha dengan orang tua atau wali;
c. waktu kerja maksimum 3 (tiga) jam;
d. dilakukan pada siang hari dan tidak mengganggu waktu sekolah;
e. keselamatan dan kesehatan kerja;
f. adanya hubungan kerja yang jelas; dan
g. menerima upah sesuai dengan ketentuan yang berlaku.",28,Waktu Kerja dan Waktu Istirahat
394,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,69,Ayat,3,"Ketentuan sebagaimana dimaksud dalam ayat (2) huruf a, b, f, dan g dikecualikan bagi anak yang bekerja pada usaha keluarganya.",28,Waktu Kerja dan Waktu Istirahat
395,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,70,Pasal,70,(NULL),28,
396,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,70,Ayat,1,Anak dapat melakukan pekerjaan di tempat kerja yang merupakan bagian dari kurikulum pendidikan atau pelatihan yang disahkan oleh pejabat yang berwenang.,28,
397,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,70,Ayat,2,Anak sebagaimana dimaksud dalam ayat (1) paling sedikit berumur 14 (empat belas) tahun.,29,
398,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,70,Ayat,3,"Pekerjaan sebagaimana dimaksud dalam ayat (1) dapat dilakukan dengan syarat :
a. diberi petunjuk yang jelas tentang cara pelaksanaan pekerjaan serta bimbingan dan pengawasan dalam melaksanakan pekerjaan; dan
b. diberi perlindungan keselamatan dan kesehatan kerja.",29,
399,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,71,Pasal,71,(NULL),29,
400,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,71,Ayat,1,Anak dapat melakukan pekerjaan untuk mengembangkan bakat dan minatnya.,29,Waktu Kerja dan Waktu Istirahat
401,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,71,Ayat,2,"Pengusaha yang mempekerjakan anak sebagaimana dimaksud dalam ayat (1) wajib memenuhi syarat:
a. di bawah pengawasan langsung dari orang tua atau wali;
b. waktu kerja paling lama 3 (tiga) jam sehari; dan
c. kondisi dan lingkungan kerja tidak mengganggu perkembangan fisik, mental, sosial, dan waktu sekolah.",29,Waktu Kerja dan Waktu Istirahat
402,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,71,Ayat,3,Ketentuan mengenai anak yang bekerja untuk mengembangkan bakat dan minat sebagaimana dimaksud dalam ayat (1) dan ayat (2) diatur dengan Keputusan Menteri.,29,Waktu Kerja dan Waktu Istirahat
403,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,72,Pasal,72,"Dalam hal anak dipekerjakan bersama-sama dengan pekerja/buruh dewasa, maka tempat kerja anak harus dipisahkan dari tempat kerja pekerja/buruh dewasa.",29,
404,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,73,Pasal,73,"Anak dianggap bekerja bilamana berada di tempat kerja, kecuali dapat dibuktikan sebaliknya.",29,
405,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,74,Pasal,74,(NULL),29,
406,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,74,Ayat,1,Siapa pun dilarang mempekerjakan dan melibatkan anak pada pekerjaan-pekerjaan yang terburuk.,29,
407,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,74,Ayat,2,"Pekerjaan-pekerjaan yang terburuk yang dimaksud dalam ayat (1) meliputi:
a. segala pekerjaan dalam bentuk perbudakan atau sejenisnya;
b. segala pekerjaan yang memanfaatkan, menyediakan, atau menawarkan anak untuk pelacuran, produksi pornografi, pertunjukan porno, atau perjudian;
c. segala pekerjaan yang memanfaatkan, menyediakan, atau melibatkan anak untuk produksi dan perdagangan minuman keras, narkotika, psikotropika, dan zat adiktif lainnya; dan/atau
d. semua pekerjaan yang membahayakan kesehatan, keselamatan, atau moral anak.",30,
408,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,74,Ayat,3,"Jenis-jenis pekerjaan yang membahayakan kesehatan, keselamatan, atau moral anak sebagaimana di-maksud dalam ayat (2) huruf d ditetapkan dengan Keputusan Menteri.",30,
409,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,75,Pasal,75,(NULL),30,
410,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,75,Ayat,1,Pemerintah berkewajiban melakukan upaya penanggulangan anak yang bekerja di luar hubungan kerja.,30,
411,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,75,Ayat,2,Upaya penanggulangan sebagaimana dimaksud dalam ayat (1) diatur dengan Peraturan Pemerintah.,30,
412,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,75,Paragraf,3,Perempuan,30,
413,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,76,Pasal,76,(NULL),30,
414,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,76,Ayat,1,Pekerja/buruh perempuan yang berumur kurang dari 18 (delapan belas) tahun dilarang dipekerjakan antara pukul 23.00 sampai dengan pukul 07.00.,30,Waktu Kerja dan Waktu Istirahat
415,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,76,Ayat,2,Pengusaha dilarang mempekerjakan pekerja/buruh perempuan hamil yang menurut keterangan dokter berbahaya bagi kesehatan dan keselamatan kandungannya maupun dirinya apabila bekerja antara pukul 23.00 sampai dengan pukul 07.00.,30,Waktu Kerja dan Waktu Istirahat
416,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,76,Ayat,3,"Pengusaha yang mempekerjakan pekerja/buruh perempuan antara pukul 23.00 sampai dengan pukul 07.00 wajib :
a.memberikan makanan dan minuman bergizi; dan
b. menjaga kesusilaan dan keamanan selama di tempat kerja.",31,Waktu Kerja dan Waktu Istirahat
417,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,76,Ayat,4,Pengusaha wajib menyediakan angkutan antar jemput bagi pekerja/buruh perempuan yang berangkat dan pulang bekerja antara pukul 23.00 sampai dengan pukul 05.00.,31,Waktu Kerja dan Waktu Istirahat
418,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,76,Ayat,5,Ketentuan sebagaimana dimaksud dalam ayat (3) dan ayat (4) diatur dengan Keputusan Menteri.,31,Waktu Kerja dan Waktu Istirahat
419,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,76,Paragraf,4,Waktu Kerja,31,
420,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,77,Pasal,77,(NULL),31,
421,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,77,Ayat,1,Setiap pengusaha wajib melaksanakan ketentuan waktu kerja.,31,
422,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,77,Ayat,2,"Waktu kerja sebagaimana dimaksud dalam ayat (1) meliputi :
a. 7 (tujuh) jam 1 (satu) hari dan 40 (empat puluh) jam 1 (satu) minggu untuk 6 (enam) hari kerja dalam 1 (satu) minggu; atau
b. 8 (delapan) jam 1 (satu) hari dan 40 (empat puluh) jam 1 (satu) minggu untuk 5 (lima) hari kerja dalam 1 (satu) minggu.",31,
423,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,77,Ayat,3,Ketentuan waktu kerja sebagaimana dimaksud dalam ayat (2) tidak berlaku bagi sektor usaha atau pekerjaan tertentu.,31,
424,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,77,Ayat,4,Ketentuan mengenai waktu kerja pada sektor usaha atau pekerjaan tertentu sebagaimana dimaksud dalam ayat (3) diatur dengan Keputusan Menteri.,31,
425,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,78,Pasal,78,(NULL),31,
426,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,78,Ayat,1,"Pengusaha yang mempekerjakan pekerja/buruh melebihi waktu kerja sebagaimana dimaksud dalam Pasal 77 ayat (2) harus memenuhi syarat :
a. ada persetujuan pekerja/buruh yang bersangkutan; dan
b. waktu kerja lembur hanya dapat dilakukan paling banyak 3 (tiga) jam dalam 1 (satu) hari dan 14 (empat belas) jam dalam 1 (satu) minggu.",31,
427,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,78,Ayat,2,Pengusaha yang mempekerjakan pekerja/buruh melebihi waktu kerja sebagaimana dimaksud dalam ayat (1) wajib membayar upah kerja lembur.,31,
428,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,78,Ayat,3,Ketentuan waktu kerja lembur sebagaimana dimaksud dalam ayat (1) huruf b tidak berlaku bagi sektor usaha atau pekerjaan tertentu.,32,
429,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,78,Ayat,4,Ketentuan mengenai waktu kerja lembur dan upah kerja lembur sebagaimana dimaksud dalam ayat (2) dan ayat (3) diatur dengan Keputusan Menteri.,32,
430,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,79,Pasal,79,(NULL),32,
431,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,79,Ayat,1,Pengusaha wajib memberi waktu istirahat dan cuti kepada pekerja/buruh.,32,
432,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,79,Ayat,2,"Waktu istirahat dan cuti sebagaimana dimaksud dalam ayat (1), meliputi:
a. istirahat antara jam kerja, sekurang-kurangnya setengah jam setelah bekerja selama 4 (empat) jam terus menerus dan waktu istirahat tersebut tidak termasuk jam kerja;
b. istirahat mingguan 1 (satu) hari untuk 6 (enam) hari kerja dalam 1 (satu) minggu atau 2 (dua) hari untuk 5 (lima) hari kerja dalam 1 (satu) minggu;
c. cuti tahunan, sekurang-kurangnya 12 (dua belas) hari kerja setelah pekerja/buruh yang bersangkutan bekerja selama 12 (dua belas) bulan secara terus menerus; dan
d. istirahat panjang sekurang-kurangnya 2 (dua) bulan dan dilaksanakan pada tahun ketujuh dan kedelapan masing-masing 1 (satu) bulan bagi pekerja/buruh yang telah bekerja selama 6 (enam) tahun secara terus-menerus pada perusahaan yang sama dengan ketentuan pekerja/buruh tersebut tidak berhak lagi atas istirahat tahunannya dalam 2 (dua) tahun berjalan dan selanjutnya berlaku untuk setiap kelipatan masa kerja 6 (enam) tahun.",32,
433,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,79,Ayat,3,"Pelaksanaan waktu istirahat tahunan sebagaimana dimaksud dalam ayat (2) huruf c diatur dalam perjanjian kerja, peraturan perusahaan, atau perjanjian kerja bersama.",32,
434,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,79,Ayat,4,Hak istirahat panjang sebagaimana dimaksud dalam ayat (2) huruf d hanya berlaku bagi pekerja/buruh yang bekerja pada perusahaan tertentu.,32,
435,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,79,Ayat,5,Perusahaan tertentu sebagaimana dimaksud dalam ayat (4) diatur dengan Keputusan Menteri.,32,
436,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,80,Pasal,80,Pengusaha wajib memberikan kesempatan yang secukupnya kepada pekerja/ buruh untuk melaksanakan ibadah yang diwajibkan oleh agamanya.,33,Waktu Kerja dan Waktu Istirahat
437,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,81,Pasal,81,(NULL),33,
438,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,81,Ayat,1,"Pekerja/buruh perempuan yang dalam masa haid merasakan sakit dan memberitahukan kepada pengusaha, tidak wajib bekerja pada hari pertama dan kedua pada waktu haid.",33,Waktu Kerja dan Waktu Istirahat
439,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,81,Ayat,2,"Pelaksanaan ketentuan sebagaimana dimaksud dalam ayat (1) diatur dalam perjanjian kerja, peraturan perusahaan, atau perjanjian kerja bersama.",33,Waktu Kerja dan Waktu Istirahat
440,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,82,Pasal,82,(NULL),33,
441,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,82,Ayat,1,"Pekerja/buruh perempuan berhak memperoleh istirahat selama 1,5 (satu setengah) bulan sebelum saatnya melahirkan anak dan 1,5 (satu setengah) bulan sesudah melahirkan menurut perhitungan dokter kandungan atau bidan.",33,Waktu Kerja dan Waktu Istirahat
442,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,82,Ayat,2,"Pekerja/buruh perempuan yang mengalami keguguran kandungan berhak memperoleh istirahat 1,5 (satu setengah) bulan atau sesuai dengan surat keterangan dokter kandungan atau bidan.",33,Waktu Kerja dan Waktu Istirahat
443,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,83,Pasal,83,Pekerja/buruh perempuan yang anaknya masih menyusu harus diberi kesempatan sepatutnya untuk menyusui anaknya jika hal itu harus dilakukan selama waktu kerja.,33,Waktu Kerja dan Waktu Istirahat
444,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,84,Pasal,84,"Setiap pekerja/buruh yang menggunakan hak waktu istirahat sebagaimana dimaksud dalam Pasal 79 ayat (2) huruf b, c, dan d, Pasal 80, dan Pasal 82 berhak mendapat upah penuh.",33,
445,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,85,Pasal,85,(NULL),33,
446,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,85,Ayat,1,Pekerja/buruh tidak wajib bekerja pada hari-hari libur resmi.,33,Waktu Kerja dan Waktu Istirahat
447,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,85,Ayat,2,Pengusaha dapat mempekerjakan pekerja/buruh untuk bekerja pada hari-hari libur resmi apabila jenis dan sifat pekerjaan tersebut harus dilaksanakan atau dijalankan secara terus- menerus atau pada keadaan lain berdasarkan kesepakatan antara pekerja/buruh dengan pengusaha.,34,Waktu Kerja dan Waktu Istirahat
448,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,85,Ayat,3,Pengusaha yang mempekerjakan pekerja/buruh yang melakukan pekerjaan pada hari libur resmi sebagaimana dimaksud dalam ayat (2) wajib membayar upah kerja lembur.,34,Waktu Kerja dan Waktu Istirahat
449,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,85,Ayat,4,Ketentuan mengenai jenis dan sifat pekerjaan sebagaimana dimaksud dalam ayat (2) diatur dengan Keputusan Menteri.,34,Waktu Kerja dan Waktu Istirahat
450,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,85,Paragraf,5,Keselamatan dan Kesehatan Kerja,34,Waktu Kerja dan Waktu Istirahat
451,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,86,Pasal,86,(NULL),34,
452,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,86,Ayat,1,"Setiap pekerja/buruh mempunyai hak untuk memperoleh perlindungan atas:
a. keselamatan dan kesehatan kerja;
b. moral dan kesusilaan; dan
c. perlakuan yang sesuai dengan harkat dan martabat manusia serta nilai-nilai agama.",34,
453,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,86,Ayat,2,Untuk melindungi keselamatan pekerja/buruh guna mewujudkan produktivitas kerja yang optimal diselenggarakan upaya keselamatan dan kesehatan kerja.,34,
454,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,86,Ayat,3,Perlindungan sebagaimana dimaksud dalam ayat (1) dan ayat (2) dilaksanakan sesuai dengan peraturan perundang-undangan yang berlaku.,34,
455,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,87,Pasal,87,(NULL),34,
456,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,87,Ayat,1,Setiap perusahaan wajib menerapkan sistem manajemen keselamatan dan kesehatan kerja yang terintegrasi dengan sistem manajemen perusahaan.,34,
457,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,87,Ayat,2,Ketentuan mengenai penerapan sistem manajemen keselamatan dan kesehatan kerja sebagaimana dimaksud dalam ayat (1) diatur dengan Peraturan Pemerintah.,34,
458,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,87,Bagian,Kedua,Pengupahan.,35,
459,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,88,Pasal,88,(NULL),35,
460,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,88,Ayat,1,Setiap pekerja/buruh berhak memperoleh penghasilan yang memenuhi penghidupan yang layak bagi kemanusiaan.,35,
461,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,88,Ayat,2,"Untuk mewujudkan penghasilan yang memenuhi penghidupan yang layak bagi kemanusiaan sebagaimana dimaksud dalam ayat (1), pemerintah menetapkan kebijakan pengupahan yang melindungi pekerja/buruh.",35,
462,uu_13_2003,X,"PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN",,,88,Ayat,3,"Kebijakan pengupahan yang melindungi pekerja/buruh sebagaimana dimaksud dalam ayat (2) meliputi :
a. upah minimum;
b. upah kerja lembur;
c. upah tidak masuk kerja karena berhalangan;
d. upah tidak masuk kerja karena melakukan kegiatan lain di luar pekerjaannya;
e. upah karena menjalankan hak waktu istirahat kerjanya;
f. bentuk dan cara pembayaran upah;
g. denda dan potongan upah;
h. hal-hal yang dapat diperhitungkan dengan upah;
i. struktur dan skala pengupahan yang proporsional;
j. upah untuk pembayaran pesangon; dan
k. upah untuk perhitungan pajak penghasilan.",35,
